name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
FH4		contig00043	20982	22112	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	377	377	100.0	97.88	377	WP_063860454.1	cephalosporin-hydrolyzing class C beta-lactamase EC-8		
FH4		contig00046	8572	10665	-	mchF	microcin H47 export transporter peptidase/ATP-binding subunit MchF	plus	VIRULENCE	VIRULENCE			BLASTX	698	698	100.0	99.86	698	CAJ44959.1	microcin H47 export transporter peptidase/ATP-binding subunit MchF		
FH4		contig00046	14388	14612	-	mchB	microcin H47	plus	VIRULENCE	VIRULENCE			EXACTX	75	75	100.0	100.0	75	CAB54534.2	microcin H47		
FH4		contig00051	3	3671	-	tsh	temperature-sensitive protease autotransporter hemagglutinin Tsh	plus	VIRULENCE	VIRULENCE			PARTIAL_CONTIG_ENDX	1223	1377	88.82	99.92	1223	ACA34793.1	temperature-sensitive protease autotransporter hemagglutinin Tsh		
FH4		contig00057	5679	7853	+	iroN	siderophore salmochelin receptor IroN	plus	VIRULENCE	VIRULENCE			EXACTX	725	725	100.0	100.0	725	AAN76093.1	siderophore salmochelin receptor IroN		
FH4		contig00057	7904	8857	-	iroE	catecholate siderophore esterase IroE	plus	VIRULENCE	VIRULENCE			EXACTX	318	318	100.0	100.0	318	ACJ63530.1	catecholate siderophore esterase IroE		
FH4		contig00057	8945	10171	-	iroD	catecholate siderophore esterase IroD	plus	VIRULENCE	VIRULENCE			EXACTX	409	409	100.0	100.0	409	ACJ63529.1	catecholate siderophore esterase IroD		
FH4		contig00057	10278	13934	-	iroC	salmochelin/enterobactin export ABC transporter IroC	plus	VIRULENCE	VIRULENCE			BLASTX	1219	1219	100.0	99.34	1219	AUH19662.1	salmochelin/enterobactin export ABC transporter IroC		
FH4		contig00057	14077	15189	-	iroB	salmochelin biosynthesis C-glycosyltransferase IroB	plus	VIRULENCE	VIRULENCE			BLASTX	371	371	100.0	99.73	371	EOW04219.1	salmochelin biosynthesis C-glycosyltransferase IroB		
FH4		contig00057	18336	18674	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE			EXACTX	113	113	100.0	100.0	113	CAQ90194.1	increased serum survival lipoprotein Iss		
FH4		contig00063	7159	8880	+	iucA	aerobactin synthase IucA	plus	VIRULENCE	VIRULENCE			BLASTX	574	576	100.0	95.31	576	EGI25746.1	aerobactin synthase IucA		
FH4		contig00063	8884	9828	+	iucB	N(6)-hydroxylysine O-acetyltransferase IucB	plus	VIRULENCE	VIRULENCE			BLASTX	315	315	100.0	95.87	315	AAN82074.1	N(6)-hydroxylysine O-acetyltransferase IucB		
FH4		contig00063	9831	11570	+	iucC	NIS family aerobactin synthetase IucC	plus	VIRULENCE	VIRULENCE			BLASTX	580	580	100.0	97.59	580	AAN82073.1	NIS family aerobactin synthetase IucC		
FH4		contig00063	11570	12844	+	iucD	NADPH-dependent L-lysine N(6)-monooxygenase IucD	plus	VIRULENCE	VIRULENCE			BLASTX	425	445	95.51	97.41	425	AAD44749.1	NADPH-dependent L-lysine N(6)-monooxygenase IucD		
FH4		contig00063	12941	15127	+	iutA	ferric aerobactin receptor IutA	plus	VIRULENCE	VIRULENCE			BLASTX	729	731	99.73	89.71	729	AAN45165.2	ferric aerobactin receptor IutA		
FH4		contig00086	2149	2667	+	papE	P fimbrial minor subunit PapE	plus	VIRULENCE	VIRULENCE			EXACTX	173	173	100.0	100.0	173	CAA43568.1	P fimbrial minor subunit PapE		
FH4		contig00086	2745	3242	+	papF	P fimbrial tip protein PapF	plus	VIRULENCE	VIRULENCE			BLASTX	166	167	100.0	91.62	167	CAA43569.1	P fimbrial tip protein PapF		
FH4		contig00086	3289	4296	+	papG-II	P fimbria tip G-adhesin PapG-II	plus	VIRULENCE	VIRULENCE			BLASTX	336	337	100.0	98.81	337	AAA24293.1	P fimbria tip G-adhesin PapG-II		
FH4		contig00088	774	1976	-	tet(B)	tetracycline efflux MFS transporter Tet(B)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	401	401	100.0	100.0	401	WP_001089068.1	tetracycline efflux MFS transporter Tet(B)		
FH4		contig00096	3695	4729	-	ireA	TonB-dependent siderophore receptor IreA	plus	VIRULENCE	VIRULENCE			PARTIAL_CONTIG_ENDX	345	682	50.59	100.0	345	AAN83596.1	TonB-dependent siderophore receptor IreA		
FH4		contig00099	819	1631	+	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	271	271	100.0	100.0	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2		
FH4		contig00100	779	3286	-	papC	P fimbrial usher protein PapC	plus	VIRULENCE	VIRULENCE			BLASTX	836	836	100.0	96.43	841	CAA43564.1	P fimbrial usher protein PapC		
FH4		contig00101	1010	1846	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.0	100.0	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1		
FH4		contig00101	1843	2187	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.0	100.0	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1		
FH4		contig00101	2374	2844	-	dfrA5	trimethoprim-resistant dihydrofolate reductase DfrA5	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	157	157	100.0	100.0	157	WP_001317507.1	trimethoprim-resistant dihydrofolate reductase DfrA5		
FH4		contig00106	2394	3428	-	ireA	TonB-dependent siderophore receptor IreA	plus	VIRULENCE	VIRULENCE			PARTIAL_CONTIG_ENDX	345	682	50.59	98.26	345	AAN83596.1	TonB-dependent siderophore receptor IreA		
FH4		contig00119	229	1086	-	blaTEM-1	class A broad-spectrum beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.0	100.0	286	WP_000027057.1	class A broad-spectrum beta-lactamase TEM-1		
FH4		contig00144	3	1079	-	ireA	TonB-dependent siderophore receptor IreA	plus	VIRULENCE	VIRULENCE			PARTIAL_CONTIG_ENDX	359	682	52.64	99.72	359	AAN83596.1	TonB-dependent siderophore receptor IreA		
FH4		contig00154	81	557	+	hlyE	hemolysin HlyE	plus	VIRULENCE	VIRULENCE			INTERNAL_STOP	159	300	53.0	98.74	159	AAD28079.1	hemolysin HlyE		
FH73		contig00002	253998	255353	+	glpT_E448K	Escherichia fosfomycin resistant GlpT	core	AMR	POINT	FOSFOMYCIN	FOSFOMYCIN	POINTX	452	452	100.0	98.89	452	WP_000948731.1	glycerol-3-phosphate transporter GlpT		
FH73		contig00003	149627	151045	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE			BLASTX	473	473	100.0	92.6	473	ADD54679.1	type III secretion system effector EspX1		
FH73		contig00004	5679	8780	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	1034	1034	100.0	99.42	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF		
FH73		contig00006	133310	134440	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	377	377	100.0	98.67	377	WP_063860454.1	cephalosporin-hydrolyzing class C beta-lactamase EC-8		
FH73		contig00007	73245	73604	-	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	120	120	100.0	90.0	120	AAB09625.1	arsenite efflux transporter metallochaperone ArsD		
FH73		contig00008	26410	26673	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID			BLASTX	88	88	100.0	98.86	88	AAC74250.1	biofilm/acid-resistance regulator AriR		
FH73		contig00013	45919	47718	+	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE			BLASTX	600	600	100.0	99.67	600	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP		
FH73		contig00013	47708	49507	+	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE			BLASTX	600	600	100.0	99.67	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ		
FH73		contig00014	61476	63170	+	eilA	HilA family transcriptional regulator EilA	plus	VIRULENCE	VIRULENCE			EXACTX	565	565	100.0	100.0	565	CBG36837.1	HilA family transcriptional regulator EilA		
FH73		contig00014	63228	73481	-	air	inverse autotransporter adhesin EaeX/Air	plus	VIRULENCE	VIRULENCE			EXACTX	3418	3418	100.0	100.0	3418	CAR15326.1	inverse autotransporter adhesin EaeX/Air		
FH73		contig00014	91945	93132	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	396	396	100.0	99.75	396	EFF04178.1	multidrug efflux MFS transporter EmrD		
FH73		contig00014	152640	153209	-	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE			EXACTX	190	190	100.0	100.0	190	ACB16424.1	long polar fimbria major subunit LpfA-O113		
FH73		contig00016	92253	92591	+	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE			EXACTX	113	113	100.0	100.0	113	CAQ90194.1	increased serum survival lipoprotein Iss		
FH73		contig00016	95740	96852	+	iroB	salmochelin biosynthesis C-glycosyltransferase IroB	plus	VIRULENCE	VIRULENCE			BLASTX	371	371	100.0	99.73	371	EOW04219.1	salmochelin biosynthesis C-glycosyltransferase IroB		
FH73		contig00016	96995	100651	+	iroC	salmochelin/enterobactin export ABC transporter IroC	plus	VIRULENCE	VIRULENCE			BLASTX	1219	1219	100.0	99.51	1219	AUH19662.1	salmochelin/enterobactin export ABC transporter IroC		
FH73		contig00016	100758	101984	+	iroD	catecholate siderophore esterase IroD	plus	VIRULENCE	VIRULENCE			BLASTX	409	409	100.0	99.76	409	ACJ63529.1	catecholate siderophore esterase IroD		
FH73		contig00016	102072	103025	+	iroE	catecholate siderophore esterase IroE	plus	VIRULENCE	VIRULENCE			BLASTX	318	318	100.0	99.69	318	ACJ63530.1	catecholate siderophore esterase IroE		
FH73		contig00016	103076	105250	-	iroN	siderophore salmochelin receptor IroN	plus	VIRULENCE	VIRULENCE			EXACTX	725	725	100.0	100.0	725	AAN76093.1	siderophore salmochelin receptor IroN		
FH73		contig00016	110431	112524	+	mchF	microcin H47 export transporter peptidase/ATP-binding subunit MchF	plus	VIRULENCE	VIRULENCE			EXACTX	698	698	100.0	100.0	698	CAA40744.1	microcin H47 export transporter peptidase/ATP-binding subunit MchF		
FH73		contig00016	112700	113008	-	cvaC	colicin V	plus	VIRULENCE	VIRULENCE			EXACTX	103	103	100.0	100.0	103	CAA40746.1	colicin V		
FH73		contig00016	121536	122393	-	blaTEM-1	class A broad-spectrum beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.0	100.0	286	WP_000027057.1	class A broad-spectrum beta-lactamase TEM-1		
FH73		contig00020	43562	46105	+	cyaA_S352T	Escherichia fosmidomycin resistant CyaA	core	AMR	POINT	FOSMIDOMYCIN	FOSMIDOMYCIN	POINTX	848	848	100.0	99.29	848	WP_000281668.1	adenylate cyclase CyaA		
FH73		contig00023	44300	48541	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE			BLASTX	1414	1416	99.93	92.44	1415	ABE05822.1	intimin-like adhesin FdeC		
FH73		contig00034	2666	3004	+	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE			EXACTX	113	113	100.0	100.0	113	CAQ97644.1	increased serum survival lipoprotein Iss		
FH73		contig00070	2	283	+	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE			BLASTX	94	97	96.91	100.0	94	CAR12622.1	increased serum survival lipoprotein Iss		
FH122		contig00002	118897	120027	+	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	377	377	100.0	98.41	377	WP_063610930.1	class C extended-spectrum beta-lactamase EC-15		
FH122		contig00004	148751	150106	+	glpT_E448K	Escherichia fosfomycin resistant GlpT	core	AMR	POINT	FOSFOMYCIN	FOSFOMYCIN	POINTX	452	452	100.0	99.78	452	WP_000948731.1	glycerol-3-phosphate transporter GlpT		
FH122		contig00005	5594	6745	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE			PARTIALX	384	473	81.18	90.1	384	ADD54679.1	type III secretion system effector EspX1		
FH122		contig00007	131837	132166	-	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTX	110	110	100.0	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE		
FH122		contig00014	58221	60764	-	cyaA_S352T	Escherichia fosmidomycin resistant CyaA	core	AMR	POINT	FOSMIDOMYCIN	FOSMIDOMYCIN	POINTX	848	848	100.0	99.29	848	WP_000281668.1	adenylate cyclase CyaA		
FH122		contig00021	33788	38035	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE			BLASTX	1416	1416	100.0	95.13	1416	ABE05822.1	intimin-like adhesin FdeC		
FH122		contig00032	12959	14758	-	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE			BLASTX	600	600	100.0	99.67	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ		
FH122		contig00032	14748	16547	-	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE			BLASTX	600	600	100.0	99.67	600	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP		
FH122		contig00036	658	948	+	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE			EXACTX	97	97	100.0	100.0	97	CAR12622.1	increased serum survival lipoprotein Iss		
FH122		contig00036	9257	9586	-	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTX	110	110	100.0	99.09	110	CAA77936.1	multidrug efflux SMR transporter EmrE		
FH122		contig00041	8078	8416	+	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE			EXACTX	113	113	100.0	100.0	113	CAQ90194.1	increased serum survival lipoprotein Iss		
FH122		contig00041	11565	12677	+	iroB	salmochelin biosynthesis C-glycosyltransferase IroB	plus	VIRULENCE	VIRULENCE			BLASTX	371	371	100.0	99.73	371	EOW04219.1	salmochelin biosynthesis C-glycosyltransferase IroB		
FH122		contig00041	12820	16476	+	iroC	salmochelin/enterobactin export ABC transporter IroC	plus	VIRULENCE	VIRULENCE			BLASTX	1219	1219	100.0	99.51	1219	AUH19662.1	salmochelin/enterobactin export ABC transporter IroC		
FH122		contig00041	16583	17809	+	iroD	catecholate siderophore esterase IroD	plus	VIRULENCE	VIRULENCE			EXACTX	409	409	100.0	100.0	409	ACJ63529.1	catecholate siderophore esterase IroD		
FH122		contig00041	17897	18850	+	iroE	catecholate siderophore esterase IroE	plus	VIRULENCE	VIRULENCE			BLASTX	318	318	100.0	99.69	318	ACJ63530.1	catecholate siderophore esterase IroE		
FH122		contig00041	18901	21075	-	iroN	siderophore salmochelin receptor IroN	plus	VIRULENCE	VIRULENCE			BLASTX	725	725	100.0	99.86	725	AAN76093.1	siderophore salmochelin receptor IroN		
FH122		contig00041	26247	28340	+	mchF	microcin H47 export transporter peptidase/ATP-binding subunit MchF	plus	VIRULENCE	VIRULENCE			EXACTX	698	698	100.0	100.0	698	CAA40744.1	microcin H47 export transporter peptidase/ATP-binding subunit MchF		
FH122		contig00041	28516	28824	-	cvaC	colicin V	plus	VIRULENCE	VIRULENCE			EXACTX	103	103	100.0	100.0	103	CAA40746.1	colicin V		
FH122		contig00041	34467	38597	-	tsh	temperature-sensitive protease autotransporter hemagglutinin Tsh	plus	VIRULENCE	VIRULENCE			BLASTX	1377	1377	100.0	99.93	1377	ACA34793.1	temperature-sensitive protease autotransporter hemagglutinin Tsh		
FH122		contig00046	5846	8947	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	INTERNAL_STOP	1034	1034	100.0	99.61	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF		
FH122		contig00059	7191	8912	+	iucA	aerobactin synthase IucA	plus	VIRULENCE	VIRULENCE			BLASTX	574	576	100.0	95.31	576	EGI25746.1	aerobactin synthase IucA		
FH122		contig00059	8916	9860	+	iucB	N(6)-hydroxylysine O-acetyltransferase IucB	plus	VIRULENCE	VIRULENCE			BLASTX	315	315	100.0	96.19	315	AAN82074.1	N(6)-hydroxylysine O-acetyltransferase IucB		
FH122		contig00059	9863	11602	+	iucC	NIS family aerobactin synthetase IucC	plus	VIRULENCE	VIRULENCE			BLASTX	580	580	100.0	97.59	580	AAN82073.1	NIS family aerobactin synthetase IucC		
FH122		contig00059	11602	12876	+	iucD	NADPH-dependent L-lysine N(6)-monooxygenase IucD	plus	VIRULENCE	VIRULENCE			BLASTX	425	445	95.51	97.65	425	AAD44749.1	NADPH-dependent L-lysine N(6)-monooxygenase IucD		
FH122		contig00059	12973	15159	+	iutA	ferric aerobactin receptor IutA	plus	VIRULENCE	VIRULENCE			BLASTX	729	731	99.73	89.85	729	AAN45165.2	ferric aerobactin receptor IutA		
FH122		contig00060	11018	12103	+	capU	putative hexosyltransferase CapU	plus	VIRULENCE	VIRULENCE			BLASTX	362	362	100.0	99.72	362	CAV02025.1	putative hexosyltransferase CapU		
FH122		contig00069	375	1583	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	403	410	98.29	97.27	403	AAC77293.1	multidrug efflux MFS transporter MdtM		
FH122		contig00075	1164	2360	+	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	399	399	100.0	100.0	399	WP_000804064.1	tetracycline efflux MFS transporter Tet(A)		
FH122		contig00081	260	1117	-	blaTEM-1	class A broad-spectrum beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.0	100.0	286	WP_000027057.1	class A broad-spectrum beta-lactamase TEM-1		
FH74		contig00004	201897	203315	+	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE			BLASTX	473	473	100.0	92.6	473	ADD54679.1	type III secretion system effector EspX1		
FH74		contig00005	333772	336873	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	1034	1034	100.0	99.42	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF		
FH74		contig00008	28476	28835	-	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	120	120	100.0	90.0	120	AAB09625.1	arsenite efflux transporter metallochaperone ArsD		
FH74		contig00009	7129	7392	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID			BLASTX	88	88	100.0	98.86	88	AAC74250.1	biofilm/acid-resistance regulator AriR		
FH74		contig00011	45919	47718	+	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE			BLASTX	600	600	100.0	99.67	600	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP		
FH74		contig00011	47708	49507	+	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE			BLASTX	600	600	100.0	99.67	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ		
FH74		contig00012	61476	63170	+	eilA	HilA family transcriptional regulator EilA	plus	VIRULENCE	VIRULENCE			EXACTX	565	565	100.0	100.0	565	CBG36837.1	HilA family transcriptional regulator EilA		
FH74		contig00012	63228	73481	-	air	inverse autotransporter adhesin EaeX/Air	plus	VIRULENCE	VIRULENCE			EXACTX	3418	3418	100.0	100.0	3418	CAR15326.1	inverse autotransporter adhesin EaeX/Air		
FH74		contig00012	91945	93132	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	396	396	100.0	99.75	396	EFF04178.1	multidrug efflux MFS transporter EmrD		
FH74		contig00012	152640	153209	-	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE			EXACTX	190	190	100.0	100.0	190	ACB16424.1	long polar fimbria major subunit LpfA-O113		
FH74		contig00013	133310	134440	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	377	377	100.0	98.67	377	WP_063860454.1	cephalosporin-hydrolyzing class C beta-lactamase EC-8		
FH74		contig00014	130348	131703	-	glpT_E448K	Escherichia fosfomycin resistant GlpT	core	AMR	POINT	FOSFOMYCIN	FOSFOMYCIN	POINTX	452	452	100.0	98.89	452	WP_000948731.1	glycerol-3-phosphate transporter GlpT		
FH74		contig00015	25179	25517	+	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE			EXACTX	113	113	100.0	100.0	113	CAQ90194.1	increased serum survival lipoprotein Iss		
FH74		contig00015	28666	29778	+	iroB	salmochelin biosynthesis C-glycosyltransferase IroB	plus	VIRULENCE	VIRULENCE			BLASTX	371	371	100.0	99.73	371	EOW04219.1	salmochelin biosynthesis C-glycosyltransferase IroB		
FH74		contig00015	29921	33577	+	iroC	salmochelin/enterobactin export ABC transporter IroC	plus	VIRULENCE	VIRULENCE			BLASTX	1219	1219	100.0	99.51	1219	AUH19662.1	salmochelin/enterobactin export ABC transporter IroC		
FH74		contig00015	33684	34910	+	iroD	catecholate siderophore esterase IroD	plus	VIRULENCE	VIRULENCE			BLASTX	409	409	100.0	99.76	409	ACJ63529.1	catecholate siderophore esterase IroD		
FH74		contig00015	34998	35951	+	iroE	catecholate siderophore esterase IroE	plus	VIRULENCE	VIRULENCE			BLASTX	318	318	100.0	99.69	318	ACJ63530.1	catecholate siderophore esterase IroE		
FH74		contig00015	36002	38176	-	iroN	siderophore salmochelin receptor IroN	plus	VIRULENCE	VIRULENCE			EXACTX	725	725	100.0	100.0	725	AAN76093.1	siderophore salmochelin receptor IroN		
FH74		contig00015	43357	45450	+	mchF	microcin H47 export transporter peptidase/ATP-binding subunit MchF	plus	VIRULENCE	VIRULENCE			EXACTX	698	698	100.0	100.0	698	CAA40744.1	microcin H47 export transporter peptidase/ATP-binding subunit MchF		
FH74		contig00015	45626	45934	-	cvaC	colicin V	plus	VIRULENCE	VIRULENCE			EXACTX	103	103	100.0	100.0	103	CAA40746.1	colicin V		
FH74		contig00015	54462	55319	-	blaTEM-1	class A broad-spectrum beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.0	100.0	286	WP_000027057.1	class A broad-spectrum beta-lactamase TEM-1		
FH74		contig00019	42274	44817	-	cyaA_S352T	Escherichia fosmidomycin resistant CyaA	core	AMR	POINT	FOSMIDOMYCIN	FOSMIDOMYCIN	POINTX	848	848	100.0	99.29	848	WP_000281668.1	adenylate cyclase CyaA		
